OBJECTID,EDGELEVEL,TOLL,LTN,MED,RST,UUID,OBJVAL,left,top,right,bottom,length,hex_id
"40248",1,Keine Gebühr,"2",Without median,Paved,{DE2DD17F-1BD5-46E7-9005-756730A00531},NebenStr3,2611863.708952527958900,1232437.262499999953434,2612441.059221717528999,1231937.262499999953434,"92","129192"
"40251",1,Keine Gebühr,"2",Without median,Paved,{213CD2C5-6906-4446-8641-205989128BBE},NebenStr3,2615327.810567665845156,1233937.262499999953434,2615905.160836855415255,1233437.262499999953434,"79","132725"
"40251",1,Keine Gebühr,"2",Without median,Paved,{213CD2C5-6906-4446-8641-205989128BBE},NebenStr3,2615327.810567665845156,1233437.262499999953434,2615905.160836855415255,1232937.262499999953434,"95","132726"
"40251",1,Keine Gebühr,"2",Without median,Paved,{213CD2C5-6906-4446-8641-205989128BBE},NebenStr3,2615760.823269558139145,1233687.262499999953434,2616338.173538747709244,1233187.262499999953434,"218","133167"
"40252",1,Keine Gebühr,"2",Without median,Paved,{EB2FC352-5568-4E5D-B94F-967A71CF1BF7},NebenStr3,2615760.823269558139145,1233687.262499999953434,2616338.173538747709244,1233187.262499999953434,"255","133167"
"40253",1,Keine Gebühr,"2",Without median,Paved,{6F47E894-3BC0-4AA3-B3C2-A44825978518},NebenStr3,2615760.823269558139145,1233687.262499999953434,2616338.173538747709244,1233187.262499999953434,"135","133167"
"40254",1,Keine Gebühr,"2",Without median,Paved,{E21AE2DA-9311-452E-B341-4336504C597B},NebenStr3,2615760.823269558139145,1233687.262499999953434,2616338.173538747709244,1233187.262499999953434,"197","133167"
"40254",1,Keine Gebühr,"2",Without median,Paved,{E21AE2DA-9311-452E-B341-4336504C597B},NebenStr3,2616193.835971450433135,1233437.262499999953434,2616771.186240640468895,1232937.262499999953434,"497","133610"
"40255",1,Keine Gebühr,"2",Without median,Paved,{717CDC49-77CB-4C75-8220-B4711F3D2A5A},NebenStr3,2616193.835971450433135,1232437.262499999953434,2616771.186240640468895,1231937.262499999953434,"285","133612"
"40255",1,Keine Gebühr,"2",Without median,Paved,{717CDC49-77CB-4C75-8220-B4711F3D2A5A},NebenStr3,2616626.848673342727125,1232187.262499999953434,2617204.198942532297224,1231687.262499999953434,"417","134054"
"40255",1,Keine Gebühr,"2",Without median,Paved,{717CDC49-77CB-4C75-8220-B4711F3D2A5A},NebenStr3,2617059.861375234555453,1232437.262499999953434,2617637.211644424125552,1231937.262499999953434,"455","134496"
"40255",1,Keine Gebühr,"2",Without median,Paved,{717CDC49-77CB-4C75-8220-B4711F3D2A5A},NebenStr3,2617492.874077126849443,1232187.262499999953434,2618070.224346316419542,1231687.262499999953434,"78","134938"
"40256",1,Keine Gebühr,"2",Without median,Paved,{A7DA91A4-1F38-42D2-ABE8-5B045E9E61A4},NebenStr3,2617059.861375234555453,1232937.262499999953434,2617637.211644424125552,1232437.262499999953434,"302","134495"
"40256",1,Keine Gebühr,"2",Without median,Paved,{A7DA91A4-1F38-42D2-ABE8-5B045E9E61A4},NebenStr3,2617059.861375234555453,1232437.262499999953434,2617637.211644424125552,1231937.262499999953434,"327","134496"
"40256",1,Keine Gebühr,"2",Without median,Paved,{A7DA91A4-1F38-42D2-ABE8-5B045E9E61A4},NebenStr3,2617492.874077126849443,1232187.262499999953434,2618070.224346316419542,1231687.262499999953434,"153","134938"
"40257",2,Keine Gebühr,"2",Without median,Paved,{A51FD96E-C76D-4907-BCCD-D56B0AD8BBFC},NebenStr3,2615760.823269558139145,1233687.262499999953434,2616338.173538747709244,1233187.262499999953434,"104","133167"
"40258",2,Keine Gebühr,"2",Without median,Paved,{6FB064D9-6AAB-4371-B68C-AB376FC00BC1},NebenStr3,2616193.835971450433135,1233437.262499999953434,2616771.186240640468895,1232937.262499999953434,"45","133610"
"40258",2,Keine Gebühr,"2",Without median,Paved,{6FB064D9-6AAB-4371-B68C-AB376FC00BC1},NebenStr3,2616626.848673342727125,1233187.262499999953434,2617204.198942532297224,1232687.262499999953434,"227","134052"
"40261",1,Keine Gebühr,"2",Without median,Paved,{F84182C8-3A2F-4191-A2EB-85AB22779313},NebenStr3,2620090.950288480613381,1231187.262499999953434,2620668.300557669717818,1230687.262499999953434,"458","137592"
"40261",1,Keine Gebühr,"2",Without median,Paved,{F84182C8-3A2F-4191-A2EB-85AB22779313},NebenStr3,2620523.962990372441709,1230937.262499999953434,2621101.313259562011808,1230437.262499999953434,"113","138035"
"40262",1,Keine Gebühr,"2",Without median,Paved,{12BBB022-9A79-439C-8184-D02A2B212BA7},NebenStr3,2618358.899480911903083,1231687.262499999953434,2618936.249750101007521,1231187.262499999953434,"221","135823"
"40262",1,Keine Gebühr,"2",Without median,Paved,{12BBB022-9A79-439C-8184-D02A2B212BA7},NebenStr3,2618791.912182803731412,1231437.262499999953434,2619369.262451993301511,1230937.262499999953434,"439","136266"
"40262",1,Keine Gebühr,"2",Without median,Paved,{12BBB022-9A79-439C-8184-D02A2B212BA7},NebenStr3,2619224.924884695559740,1231687.262499999953434,2619802.275153885129839,1231187.262499999953434,"383","136707"
"40262",1,Keine Gebühr,"2",Without median,Paved,{12BBB022-9A79-439C-8184-D02A2B212BA7},NebenStr3,2619657.937586587853730,1231437.262499999953434,2620235.287855776958168,1230937.262499999953434,"527","137150"
"40262",1,Keine Gebühr,"2",Without median,Paved,{12BBB022-9A79-439C-8184-D02A2B212BA7},NebenStr3,2620090.950288480613381,1231187.262499999953434,2620668.300557669717818,1230687.262499999953434,"56","137592"
"40263",1,Keine Gebühr,"2",Without median,Paved,{60754F8C-DD22-4C44-90B0-42D1013A5E3A},NebenStr3,2621389.988394157029688,1233437.262499999953434,2621967.338663346599787,1232937.262499999953434,"33","138914"
"40263",1,Keine Gebühr,"2",Without median,Paved,{60754F8C-DD22-4C44-90B0-42D1013A5E3A},NebenStr3,2621389.988394157029688,1232937.262499999953434,2621967.338663346599787,1232437.262499999953434,"423","138915"
"40263",1,Keine Gebühr,"2",Without median,Paved,{60754F8C-DD22-4C44-90B0-42D1013A5E3A},NebenStr3,2621389.988394157029688,1232437.262499999953434,2621967.338663346599787,1231937.262499999953434,"366","138916"
"40263",1,Keine Gebühr,"2",Without median,Paved,{60754F8C-DD22-4C44-90B0-42D1013A5E3A},NebenStr3,2621823.001096049323678,1233187.262499999953434,2622400.351365238893777,1232687.262499999953434,"325","139356"
"40263",1,Keine Gebühr,"2",Without median,Paved,{60754F8C-DD22-4C44-90B0-42D1013A5E3A},NebenStr3,2621823.001096049323678,1232187.262499999953434,2622400.351365238893777,1231687.262499999953434,"484","139358"
"40264",1,Keine Gebühr,"2",Without median,Paved,{18458BF2-1270-4340-9CF9-F44AD77BA909},NebenStr3,2621823.001096049323678,1232187.262499999953434,2622400.351365238893777,1231687.262499999953434,"92","139358"
"40264",1,Keine Gebühr,"2",Without median,Paved,{18458BF2-1270-4340-9CF9-F44AD77BA909},NebenStr3,2622256.013797941152006,1232437.262499999953434,2622833.364067130722106,1231937.262499999953434,"541","139800"
"40264",1,Keine Gebühr,"2",Without median,Paved,{18458BF2-1270-4340-9CF9-F44AD77BA909},NebenStr3,2622256.013797941152006,1231937.262499999953434,2622833.364067130722106,1231437.262499999953434,"72","139801"
"40264",1,Keine Gebühr,"2",Without median,Paved,{18458BF2-1270-4340-9CF9-F44AD77BA909},NebenStr3,2622689.026499833445996,1232687.262499999953434,2623266.376769023016095,1232187.262499999953434,"189","140241"
"40266",1,Keine Gebühr,"2",Without median,Paved,{0E8ED6E0-38C5-452E-AF0D-15EF8FE70D1A},NebenStr3,2624854.090009294450283,1231937.262499999953434,2625431.440278484020382,1231437.262499999953434,"131","142453"
"40266",1,Keine Gebühr,"2",Without median,Paved,{0E8ED6E0-38C5-452E-AF0D-15EF8FE70D1A},NebenStr3,2625287.102711186744273,1232187.262499999953434,2625864.452980376314372,1231687.262499999953434,"556","142894"
"40266",1,Keine Gebühr,"2",Without median,Paved,{0E8ED6E0-38C5-452E-AF0D-15EF8FE70D1A},NebenStr3,2625720.115413079038262,1232437.262499999953434,2626297.465682268608361,1231937.262499999953434,"205","143336"
"40266",1,Keine Gebühr,"2",Without median,Paved,{0E8ED6E0-38C5-452E-AF0D-15EF8FE70D1A},NebenStr3,2625720.115413079038262,1231937.262499999953434,2626297.465682268608361,1231437.262499999953434,"93","143337"
"40266",1,Keine Gebühr,"2",Without median,Paved,{0E8ED6E0-38C5-452E-AF0D-15EF8FE70D1A},NebenStr3,2626153.128114971332252,1232187.262499999953434,2626730.478384160902351,1231687.262499999953434,"531","143778"
"40267",2,Keine Gebühr,"2",Without median,Paved,{C49C28AE-C5DE-4D0E-BCA4-4D4D2F14D255},NebenStr3,2626153.128114971332252,1232187.262499999953434,2626730.478384160902351,1231687.262499999953434,"41","143778"
"40268",1,Keine Gebühr,"2",Without median,Paved,{D657A9CD-416D-4BEE-85FF-E1B6C0AFB487},NebenStr3,2628318.191624432336539,1237437.262499999953434,2628895.541893621906638,1236937.262499999953434,"372","145978"
"40269",1,Keine Gebühr,"2",Without median,Paved,{A16BF261-A64E-4BCB-8272-DEE2B8AE06EF},NebenStr3,2630050.242432001046836,1231937.262499999953434,2630627.592701190616935,1231437.262499999953434,"272","147757"
"40269",1,Keine Gebühr,"2",Without median,Paved,{A16BF261-A64E-4BCB-8272-DEE2B8AE06EF},NebenStr3,2630483.255133893340826,1231687.262499999953434,2631060.605403082910925,1231187.262499999953434,"553","148199"
"40269",1,Keine Gebühr,"2",Without median,Paved,{A16BF261-A64E-4BCB-8272-DEE2B8AE06EF},NebenStr3,2630916.267835785634816,1231437.262499999953434,2631493.618104974739254,1230937.262499999953434,"423","148642"
"40269",1,Keine Gebühr,"2",Without median,Paved,{A16BF261-A64E-4BCB-8272-DEE2B8AE06EF},NebenStr3,2631349.280537678394467,1231687.262499999953434,2631926.630806867498904,1231187.262499999953434,"505","149083"
"40269",1,Keine Gebühr,"2",Without median,Paved,{A16BF261-A64E-4BCB-8272-DEE2B8AE06EF},NebenStr3,2631782.293239570222795,1231937.262499999953434,2632359.643508759792894,1231437.262499999953434,"284","149525"
"40302",1,Keine Gebühr,"2",Without median,Paved,{28DF2572-E85B-4791-8E9C-5D72DE4301AF},NebenStr3,2620956.975692264735699,1229187.262499999953434,2621534.325961454305798,1228687.262499999953434,"128","138480"
"40311",1,Keine Gebühr,"2",Without median,Paved,{BF647235-F2E0-466A-B324-36840BB9FDF8},NebenStr3,2598007.302491976879537,1229437.262499999953434,2598584.652761166449636,1228937.262499999953434,"0","115054"
"40311",1,Keine Gebühr,"2",Without median,Paved,{BF647235-F2E0-466A-B324-36840BB9FDF8},NebenStr3,2598007.302491976879537,1228937.262499999953434,2598584.652761166449636,1228437.262499999953434,"125","115055"
"40311",1,Keine Gebühr,"2",Without median,Paved,{BF647235-F2E0-466A-B324-36840BB9FDF8},NebenStr3,2598440.315193869173527,1229187.262499999953434,2599017.665463058743626,1228687.262499999953434,"678","115496"
"40311",1,Keine Gebühr,"2",Without median,Paved,{BF647235-F2E0-466A-B324-36840BB9FDF8},NebenStr3,2598440.315193869173527,1228687.262499999953434,2599017.665463058743626,1228187.262499999953434,"592","115497"
"40312",1,Keine Gebühr,"2",Without median,Paved,{A44C1EA7-7808-4940-8EC5-734A187F340D},NebenStr3,2597141.277088192757219,1228937.262499999953434,2597718.627357382327318,1228437.262499999953434,"66","114171"
"40312",1,Keine Gebühr,"2",Without median,Paved,{A44C1EA7-7808-4940-8EC5-734A187F340D},NebenStr3,2597141.277088192757219,1228437.262499999953434,2597718.627357382327318,1227937.262499999953434,"345","114172"
"40312",1,Keine Gebühr,"2",Without median,Paved,{A44C1EA7-7808-4940-8EC5-734A187F340D},NebenStr3,2597574.289790085051209,1228687.262499999953434,2598151.640059274621308,1228187.262499999953434,"493","114613"
"40312",1,Keine Gebühr,"2",Without median,Paved,{A44C1EA7-7808-4940-8EC5-734A187F340D},NebenStr3,2598007.302491976879537,1228937.262499999953434,2598584.652761166449636,1228437.262499999953434,"381","115055"
"40313",1,Keine Gebühr,"2",Without median,Paved,{0E12D7EF-D5B4-4291-B0BB-1E5ABA6C5790},NebenStr3,2596708.264386300463229,1227187.262499999953434,2597285.614655490033329,1226687.262499999953434,"224","113732"
"40314",1,Keine Gebühr,"2",Without median,Paved,{460CC749-324E-4B27-B448-3ABBF109CB9C},NebenStr3,2596275.251684408169240,1226937.262499999953434,2596852.601953597739339,1226437.262499999953434,"33","113291"
"40314",1,Keine Gebühr,"2",Without median,Paved,{460CC749-324E-4B27-B448-3ABBF109CB9C},NebenStr3,2596708.264386300463229,1227187.262499999953434,2597285.614655490033329,1226687.262499999953434,"192","113732"
"40315",1,Keine Gebühr,"2",Without median,Paved,{E7421C6E-B416-4457-8606-ADD69153BE9D},NebenStr3,2584583.908733318559825,1220187.262499999953434,2585161.259002507664263,1219687.262499999953434,"76","101370"
"40315",1,Keine Gebühr,"2",Without median,Paved,{E7421C6E-B416-4457-8606-ADD69153BE9D},NebenStr3,2585016.921435210388154,1220437.262499999953434,2585594.271704399958253,1219937.262499999953434,"63","101812"
"40315",1,Keine Gebühr,"2",Without median,Paved,{E7421C6E-B416-4457-8606-ADD69153BE9D},NebenStr3,2585016.921435210388154,1219937.262499999953434,2585594.271704399958253,1219437.262499999953434,"251","101813"
"40316",1,Keine Gebühr,"2",Without median,Paved,{407082B2-D488-4810-9F49-E772E8965111},NebenStr3,2585449.934137102682143,1220687.262499999953434,2586027.284406292252243,1220187.262499999953434,"215","102253"
"40316",1,Keine Gebühr,"2",Without median,Paved,{407082B2-D488-4810-9F49-E772E8965111},NebenStr3,2585449.934137102682143,1220187.262499999953434,2586027.284406292252243,1219687.262499999953434,"29","102254"
"40319",1,Keine Gebühr,"2",Without median,Paved,{AFB35337-231A-4359-B02B-59C4B7D2A36F},NebenStr3,2565964.362551952712238,1209937.262499999953434,2566541.712821142282337,1209437.262499999953434,"250","82385"
"40319",1,Keine Gebühr,"2",Without median,Paved,{AFB35337-231A-4359-B02B-59C4B7D2A36F},NebenStr3,2566397.375253845006227,1210687.262499999953434,2566974.725523034110665,1210187.262499999953434,"50","82825"
"40319",1,Keine Gebühr,"2",Without median,Paved,{AFB35337-231A-4359-B02B-59C4B7D2A36F},NebenStr3,2566397.375253845006227,1210187.262499999953434,2566974.725523034110665,1209687.262499999953434,"500","82826"
"40319",1,Keine Gebühr,"2",Without median,Paved,{AFB35337-231A-4359-B02B-59C4B7D2A36F},NebenStr3,2566830.387955737765878,1210437.262499999953434,2567407.738224926870316,1209937.262499999953434,"264","83268"
"40320",1,Keine Gebühr,"2",Without median,Paved,{DD6184BE-C312-40B2-B2AD-DA552424B28E},NebenStr3,2566830.387955737765878,1210437.262499999953434,2567407.738224926870316,1209937.262499999953434,"140","83268"
"40320",1,Keine Gebühr,"2",Without median,Paved,{DD6184BE-C312-40B2-B2AD-DA552424B28E},NebenStr3,2567263.400657629594207,1210687.262499999953434,2567840.750926819164306,1210187.262499999953434,"499","83709"
"40323",1,Keine Gebühr,"2",Without median,Paved,{10DF86ED-F4B3-4997-8DB3-5D0A08832B68},NebenStr3,2574624.616589797195047,1209937.262499999953434,2575201.966858986765146,1209437.262499999953434,"43","91225"
"40323",1,Keine Gebühr,"2",Without median,Paved,{10DF86ED-F4B3-4997-8DB3-5D0A08832B68},NebenStr3,2574624.616589797195047,1209437.262499999953434,2575201.966858986765146,1208937.262499999953434,"406","91226"
"40324",1,Keine Gebühr,"2",Without median,Paved,{17C0E499-B271-4BF4-8A31-2FA00BF44C6C},NebenStr3,2582851.857925749383867,1212687.262499999953434,2583429.208194938953966,1212187.262499999953434,"324","99617"
"40324",1,Keine Gebühr,"2",Without median,Paved,{17C0E499-B271-4BF4-8A31-2FA00BF44C6C},NebenStr3,2583284.870627641677856,1212437.262499999953434,2583862.220896831247956,1211937.262499999953434,"372","100060"
"40325",1,Keine Gebühr,"2",Without median,Paved,{CB603257-C2E2-47A0-A2B6-D3A2AE77FC45},NebenStr3,2582851.857925749383867,1213187.262499999953434,2583429.208194938953966,1212687.262499999953434,"218","99616"
"40325",1,Keine Gebühr,"2",Without median,Paved,{CB603257-C2E2-47A0-A2B6-D3A2AE77FC45},NebenStr3,2582851.857925749383867,1212687.262499999953434,2583429.208194938953966,1212187.262499999953434,"13","99617"
"40326",1,Keine Gebühr,"2",Without median,Paved,{A81A347B-4977-4E09-B7BC-F4EF25E7EDF0},NebenStr3,2581552.819820072501898,1213937.262499999953434,2582130.170089262071997,1213437.262499999953434,"21","98289"
"40326",1,Keine Gebühr,"2",Without median,Paved,{A81A347B-4977-4E09-B7BC-F4EF25E7EDF0},NebenStr3,2581552.819820072501898,1213437.262499999953434,2582130.170089262071997,1212937.262499999953434,"232","98290"
"40326",1,Keine Gebühr,"2",Without median,Paved,{A81A347B-4977-4E09-B7BC-F4EF25E7EDF0},NebenStr3,2581552.819820072501898,1212937.262499999953434,2582130.170089262071997,1212437.262499999953434,"39","98291"
"40326",1,Keine Gebühr,"2",Without median,Paved,{A81A347B-4977-4E09-B7BC-F4EF25E7EDF0},NebenStr3,2581985.832521964795887,1213687.262499999953434,2582563.182791154365987,1213187.262499999953434,"214","98731"
"40326",1,Keine Gebühr,"2",Without median,Paved,{A81A347B-4977-4E09-B7BC-F4EF25E7EDF0},NebenStr3,2581985.832521964795887,1213187.262499999953434,2582563.182791154365987,1212687.262499999953434,"376","98732"
"40326",1,Keine Gebühr,"2",Without median,Paved,{A81A347B-4977-4E09-B7BC-F4EF25E7EDF0},NebenStr3,2581985.832521964795887,1212687.262499999953434,2582563.182791154365987,1212187.262499999953434,"427","98733"
"40326",1,Keine Gebühr,"2",Without median,Paved,{A81A347B-4977-4E09-B7BC-F4EF25E7EDF0},NebenStr3,2582418.845223857089877,1212937.262499999953434,2582996.195493047125638,1212437.262499999953434,"540","99175"
"40326",1,Keine Gebühr,"2",Without median,Paved,{A81A347B-4977-4E09-B7BC-F4EF25E7EDF0},NebenStr3,2582851.857925749383867,1213187.262499999953434,2583429.208194938953966,1212687.262499999953434,"105","99616"
"40327",1,Keine Gebühr,"2",Without median,Paved,{A7322538-9E3C-431F-9612-33B9A439DA86},NebenStr3,2582851.857925749383867,1213187.262499999953434,2583429.208194938953966,1212687.262499999953434,"92","99616"
"40327",1,Keine Gebühr,"2",Without median,Paved,{A7322538-9E3C-431F-9612-33B9A439DA86},NebenStr3,2582851.857925749383867,1212687.262499999953434,2583429.208194938953966,1212187.262499999953434,"12","99617"
"40327",1,Keine Gebühr,"2",Without median,Paved,{A7322538-9E3C-431F-9612-33B9A439DA86},NebenStr3,2583284.870627641677856,1213437.262499999953434,2583862.220896831247956,1212937.262499999953434,"88","100058"
"40327",1,Keine Gebühr,"2",Without median,Paved,{A7322538-9E3C-431F-9612-33B9A439DA86},NebenStr3,2583284.870627641677856,1212937.262499999953434,2583862.220896831247956,1212437.262499999953434,"382","100059"
"40328",1,Keine Gebühr,"2",Without median,Paved,{97CBBB83-172C-4CD5-BB79-E18290E610CB},NebenStr3,2582851.857925749383867,1213187.262499999953434,2583429.208194938953966,1212687.262499999953434,"457","99616"
"40328",1,Keine Gebühr,"2",Without median,Paved,{97CBBB83-172C-4CD5-BB79-E18290E610CB},NebenStr3,2583284.870627641677856,1213437.262499999953434,2583862.220896831247956,1212937.262499999953434,"506","100058"
"40329",1,Keine Gebühr,"2",Without median,Paved,{5AECA157-EA9F-4A50-8C21-7F198168F9CD},NebenStr3,2583284.870627641677856,1213437.262499999953434,2583862.220896831247956,1212937.262499999953434,"87","100058"
"40329",1,Keine Gebühr,"2",Without median,Paved,{5AECA157-EA9F-4A50-8C21-7F198168F9CD},NebenStr3,2583717.883329533971846,1213687.262499999953434,2584295.233598723541945,1213187.262499999953434,"379","100499"
"40329",1,Keine Gebühr,"2",Without median,Paved,{5AECA157-EA9F-4A50-8C21-7F198168F9CD},NebenStr3,2583717.883329533971846,1213187.262499999953434,2584295.233598723541945,1212687.262499999953434,"248","100500"
